local_bsz,num_nodes,num_replicas,step_time,sync_time
8,15,35,1.0609824819348932,0.6478459015719233
4,15,39,1.134291933285815,0.7440499639367599
6,15,39,1.1418917931599921,0.7402025183039797
8,15,39,1.1495562556335286,0.7364196752705587
4,15,43,1.2241630938710035,0.8339211245219484
6,15,43,1.2315423810232051,0.8298531061671927
8,15,43,1.238986317913575,0.8258497375506051
4,15,47,1.3147005531071987,0.9244585837581436
6,15,47,1.3218791518011095,0.920189876945097
8,15,47,1.3291222243828562,0.9159856440198864
4,15,51,1.4057937192198913,1.0155517498708362
6,15,51,1.4127887932352015,1.011099518379189
8,15,51,1.4198480101472288,1.006711429784259
4,15,55,1.4973560724789596,1.1071141031299045
6,15,55,1.5041825311114059,1.1024932562553933
8,15,55,1.5110726943168757,1.097936113953906
4,15,59,1.5893188431374698,1.1990768737884148
6,15,59,1.5959897173575899,1.1943004425015773
8,15,59,1.6027237845109825,1.1895872041480127
4,15,63,1.6816266003562916,1.2913846310072365
6,15,63,1.6881533467329881,1.2864640718769755
8,15,63,1.6947427254934722,1.2816061451305023
4,15,67,1.774234106968377,1.3839921376193218
6,15,67,1.7806268541212673,1.378937579265255
8,15,67,1.7870816418286946,1.3739450614657247
4,15,71,1.8671040332304782,1.4768620638814232
6,15,71,1.8733717826893985,1.471682507833386
8,15,71,1.8797009623926806,1.4665643820297107
4,15,75,1.9602052661268456,1.5699632967777906
6,15,75,1.9663560569772873,1.5646667821212747
8,15,75,1.9725676586006595,1.5594310782376897
4,15,79,2.0535116395967745,1.6632696702477194
6,15,79,2.0595526842592986,1.6578634094032862
8,15,79,2.065653917853389,1.6525173374904192
4,15,83,2.147000967462069,1.7567589981130138
6,15,83,2.152938764352261,1.7512494894962485
8,15,83,2.158936130901884,1.7457995505389143
4,15,87,2.2406542974795016,1.8504123281304465
6,15,87,2.246494725049478,1.8448054501934656
8,15,87,2.2523941091488457,1.839257528785876
4,15,91,2.334455329251445,1.9442133599023899
6,15,91,2.340203724950558,1.9385144500945457
8,15,91,2.3460104727501574,1.9328738923871875
4,15,95,2.428389955154816,2.038147985805761
6,15,95,2.4340511821028517,2.0323619072468393
8,15,95,2.43977016722675,2.02663358686378
4,15,99,2.5224458947407697,2.132203925391715
6,15,99,2.528024398330693,2.126335123474681
8,15,99,2.533660077913674,2.120523497550704
4,15,103,2.6166124009425316,2.2263704315934767
6,15,103,2.622112257142265,2.2204229822862525
8,15,103,2.6276687197073736,2.2145321393444037
4,15,107,2.710880022014439,2.320638052665384
6,15,107,2.716304978787941,2.3146157039319286
8,15,107,2.721785985349068,2.308649404986098
4,15,111,2.8052404071351393,2.4149984377860845
6,15,111,2.810593920129243,2.4089046452732306
8,15,111,2.8160029396389907,2.402866359276021
4,15,115,2.899686146522157,2.509444177173102
6,15,115,2.9049714099497685,2.503282135093756
8,15,115,2.9103116500038175,2.4971750696408477
4,15,119,2.9942106390475005,2.603968669698445
6,15,119,2.9994306125267127,2.5977413376707004
8,15,119,3.0047050460697386,2.591568465706769
4,16,16,0.6418234615115157,0.2515814921624606
6,16,16,0.6512876185716001,0.24959834371558764
8,16,16,0.6608030635221269,0.24766648315915707
4,16,20,0.7227072851982947,0.33246531584923966
6,16,20,0.7317493944364615,0.330060119580449
8,16,20,0.7408481804461993,0.3277116000832294
4,16,24,0.8063196634866036,0.41607769413754847
6,16,24,0.8149886992592545,0.4132994244032421
8,16,24,0.823717902275964,0.4105813219129941
4,16,28,0.891937821170698,0.5016958518216429
6,16,28,0.900276252288886,0.4985869774328735
8,16,28,0.9086770436416841,0.49554046327871426
4,16,32,0.9790798360091018,0.5888378666600467
6,16,32,0.9871238473994994,0.585434572543487
8,16,32,0.9952315253784357,0.5820949450154659
4,16,36,1.0674108050319675,0.6771688356829124
6,16,36,1.0751911008058586,0.6735018259498461
8,16,36,1.0830357604121523,0.6698991800491825
4,16,40,1.1566900663786959,0.7664480970296408
6,16,40,1.16423274966264,0.7625434748066274
8,16,40,1.1718400729412406,0.7587034925782707
4,16,44,1.2467397987754767,0.8564978294264216
6,16,44,1.2540671648531627,0.8523778899971503
8,16,44,1.2614591545440788,0.8483225741811089
4,16,48,1.3374254812425743,0.9471835118935192
6,16,48,1.3445566849344557,0.9428674100784432
8,16,48,1.351752292157932,0.9386157117949621
4,16,52,1.4286432715336401,1.038401302184585
6,16,52,1.4355948731440644,1.0339055982880518
8,16,52,1.4426105166062595,1.0294739362432896
4,16,56,1.5203115913944452,1.13006962204539
6,16,56,1.527097998475309,1.1254087236192967
8,16,56,1.533947988000666,1.120811407637696
4,16,60,1.612365361143631,1.222123391794576
6,16,60,1.6189991850463648,1.2173099101903522
8,16,60,1.6256960655433197,1.2125594851803498
4,16,64,1.7047519540714158,1.3145099847223607
6,16,64,1.7112442982357932,1.3095550233797808
8,16,64,1.7177991291887167,1.3046625488257468
4,16,68,1.7974282972659914,1.4071863279169363
6,16,68,1.8037889912662468,1.4020997164102345
8,16,68,1.8102115745610534,1.3970749941980836
4,16,72,1.8903587547640608,1.5001167854150057
6,16,72,1.896596545322874,1.4949072704668613
8,16,72,1.902895611814568,1.489759031451598
4,16,76,1.9835135558215564,1.5932715864725013
6,16,76,1.9896362636194709,1.5879469887634583
8,16,76,1.9958196267318637,1.582683046368894
4,16,80,2.076867610201103,1.686625640852048
6,16,80,2.0828822593914786,1.6811929845354663
8,16,80,2.088956942294713,1.675820361931743
4,16,84,2.1703996029100554,1.7801576335610003
6,16,84,2.176312528744368,1.7746232538883557
8,16,84,2.1822848702647573,1.7691482899017874
4,16,88,2.2640912938356306,1.8738493244865755
6,16,88,2.2699082326355056,1.8682189577794932
8,16,88,2.275783975960126,1.8626473955971563
4,16,92,2.3579269697260488,1.9676850003769937
6,16,92,2.363653134535262,1.9619638596792495
8,16,92,2.3694375019222544,1.9563009215592846
4,16,96,2.4518930109012462,2.0616510415521914
6,16,96,2.457533155452876,2.0558438805968637
8,16,96,2.4632309114957733,2.0500943311328035
4,16,100,2.545977545384616,2.1557355760355605
6,16,100,2.5515360184777864,2.149846743621774
8,16,100,2.557151523955971,2.144014943593001
4,16,104,2.6401701703716682,2.2499282010226134
6,16,104,2.6456509623318305,2.243961687475818
8,16,104,2.651188220275944,2.238051639912974
4,16,108,2.7344617260867694,2.344219756737714
6,16,108,2.7398685086550523,2.33817923379904
8,16,108,2.745331203939879,2.332194623576909
4,16,112,2.828844110777371,2.4386021414283157
6,16,112,2.8341802715166198,2.4324909966606074
8,16,112,2.839571805044796,2.426435224681826
4,16,116,2.9233101282908356,2.5330681589417807
6,16,116,2.928578800392442,2.5268895255364296
8,16,116,2.933902318735049,2.520765738372079
4,16,120,3.017853361666179,2.6276113923171236
6,16,120,3.0230574498802225,2.62136817502421
8,16,120,3.0283158710833384,2.6151792907203686
4,16,124,3.112468067653321,2.722226098304266
6,16,124,3.117610270935657,2.7159209960796447
8,16,124,3.122806307076363,2.7096697267133933
4,16,128,3.2071490881860325,2.816907118836977
6,16,128,3.212231919552525,2.8105426446965125
8,16,128,3.217368096526908,2.804231516163938
