local_bsz,num_nodes,num_replicas,step_time,sync_time
8,7,19,0.17879770409486528,0.044694248033059825
11,7,19,0.18984414689113027,0.04442931451091664
12,7,19,0.19353054135048253,0.044345250197466185
4,7,23,0.17339720604028644,0.054375585069691895
6,7,23,0.18070551208566582,0.05414297356946582
8,7,23,0.1880257958725948,0.05392233981078934
11,7,23,0.19902623969404898,0.053611407313835346
12,7,23,0.20269790985575695,0.0535126187027406
4,7,27,0.18277722579838118,0.06375560482778664
6,7,27,0.19005335691812372,0.06349081840192372
8,7,27,0.1973427596872783,0.06323930362547284
11,7,27,0.20829910650520106,0.06288427412498743
12,7,27,0.21195662938804632,0.06277133823502998
4,7,31,0.19222760070071518,0.07320597973012063
6,7,31,0.199473040755322,0.07291050223912199
8,7,31,0.20673291554795786,0.0726294594861524
11,7,31,0.2176469813473067,0.07223214896709307
12,7,31,0.2212909115697764,0.07210562041676005
4,7,35,0.20173683195197437,0.08271521098137982
6,7,35,0.20895296687808207,0.08239042836188207
8,7,35,0.21618458513303387,0.08208112907122841
11,7,35,0.22705808858538498,0.08164325620517135
12,7,35,0.23068895398137076,0.08150366282835442
4,7,39,0.2112961121129321,0.09227449114233754
6,7,39,0.21848423245836918,0.09192169394216917
8,7,39,0.22568878434688822,0.09158532828508276
11,7,39,0.23652334422793217,0.09110851184771854
12,7,39,0.24014164434892182,0.09095635319590548
4,7,43,0.22089852136259028,0.10187690039199573
6,7,43,0.22805982744457706,0.10149728892837706
8,7,43,0.23523842506817264,0.10113496900636718
11,7,43,0.24603556221996656,0.10062072983975293
12,7,43,0.24964176838602437,0.10045647723300802
4,7,47,0.23053851023528732,0.11151688926469278
6,7,47,0.23767411837010233,0.11111157985390233
8,7,47,0.2448278002897579,0.11072434422795244
11,7,47,0.25558894190102605,0.11017410952081241
12,7,47,0.2591834980816838,0.10999820692866744
4,7,51,0.24021155212979706,0.12118993115920251
6,7,51,0.24732250113061874,0.12075996261441874
8,7,51,0.25445223740898243,0.12034878134717697
11,7,51,0.26517872238935625,0.11976389000914262
12,7,51,0.26876204651216784,0.1195767553591515
4,7,55,0.24991390163227528,0.13089228066168074
6,7,55,0.2570011591616824,0.13043862064548242
8,7,55,0.2641078564772593,0.13000440041545386
11,7,55,0.2748009412397584,0.12938610885954477
12,7,55,0.278373426695888,0.12918813554287165
4,8,8,0.1392092209782849,0.02018760000769035
6,8,8,0.1466527136832974,0.020090175167097407
8,8,8,0.15410182900315564,0.01999837294135018
11,8,8,0.16528477538008987,0.01986994299987624
12,8,8,0.16901464993295023,0.019829358779933887
4,8,12,0.14811649943177854,0.029094878461184
6,8,12,0.15552164395364126,0.028959105437441263
8,8,12,0.16293437404519298,0.028830917983387522
11,8,12,0.17406603038801058,0.028651198007796946
12,8,12,0.17777960696927175,0.028594315816255406
4,8,16,0.1572015795061832,0.03817995853558864
6,8,16,0.16457003933491593,0.03800750081871593
8,8,16,0.1719478404500222,0.037844384388216745
11,8,16,0.18303006713757417,0.03761523475736053
12,8,16,0.18672789163188563,0.03754260047886929
4,8,20,0.16641748439614262,0.04739586342554808
6,8,20,0.17375095283063174,0.04718841431443174
8,8,20,0.18109533159018396,0.046991875528378496
11,8,20,0.19213009246199095,0.046715260081777316
12,8,20,0.1958127508228795,0.04662745966986315
4,8,24,0.1757348524629101,0.05671323149231555
6,8,24,0.18303497034691762,0.05647243183071762
8,8,24,0.1903474026940201,0.05624394663221463
11,8,24,0.20133664700052595,0.055921814620312316
12,8,24,0.20500472700814565,0.0558194358551293
4,8,28,0.1851337288479841,0.06611210787738955
6,8,28,0.19240205191954315,0.06583951340334315
8,8,28,0.19968394899993377,0.06558049293812832
11,8,28,0.21062955900981895,0.06521472662960531
12,8,28,0.21428363273204137,0.06509834157902503
4,8,32,0.19459977326613168,0.07557815229553713
6,8,32,0.20183776090416408,0.07527522238796408
8,8,32,0.2090904555745535,0.07498699951274804
11,8,32,0.2199942235652122,0.07457939118499857
12,8,32,0.22363483919110286,0.07444954803808651
4,8,36,0.20412225773068435,0.0851006367600898
6,8,36,0.2113312716476553,0.0847687331314553
8,8,36,0.21855601485080886,0.0844525587890034
11,8,36,0.22941963453272407,0.08400480215251044
12,8,36,0.23304731288891528,0.08386202173589893
4,8,40,0.21369290813005198,0.09467128715945744
6,8,40,0.22087421577170624,0.09431167725550624
8,8,40,0.22807217779059363,0.09396872172878817
11,8,40,0.2388972431534665,0.09348241077325287
12,8,40,0.24251247668725076,0.09332718553423441
4,8,44,0.223305187635894,0.10428356666529945
6,8,44,0.23045996771484845,0.10389742919864844
8,8,44,0.2376322418109301,0.10352878574912464
11,8,44,0.24842024982383104,0.10300541744361741
12,8,44,0.2520235029131515,0.10283821176013516
